Length.spi Length.bod scLength.spi scLength.bod treat_dev measurer.spi measurer.bod animal cultureFac blockFac Dam Sire cross
0.13054 0.15295 13.054 15.295 N 0.5 0.5 N4.4_N2.2 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12737 0.16374 12.737 16.374 N 0.5 0.5 N4.4_N2.20 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12352 0.14688 12.352 14.688 N 0.5 0.5 N4.4_N2.21 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.11944 0.15281 11.944 15.281 N 0.5 0.5 N4.4_N2.22 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12924 0.15325 12.924 15.325 N 0.5 0.5 N4.4_N2.23 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.11477 0.14498 11.477 14.498 N 0.5 0.5 N4.4_N2.24 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.10728 0.14501 10.728 14.501 N 0.5 0.5 N4.4_N2.25 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.13829 0.16333 13.829 16.333 N 0.5 0.5 N4.4_N2.26 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.11531 0.14983 11.531 14.983 N 0.5 0.5 N4.4_N2.27 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.13243 0.16511 13.243 16.511 N 0.5 0.5 N4.4_N2.28 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.13198 0.15881 13.198 15.881 N 0.5 0.5 N4.4_N2.29 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.1284 0.16699 12.84 16.699 N 0.5 0.5 N4.4_N2.3 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.11767 0.16029 11.767 16.029 N 0.5 0.5 N4.4_N2.30 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12223 0.15985 12.223 15.985 N 0.5 0.5 N4.4_N2.31 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12065 0.15589 12.065 15.589 N 0.5 0.5 N4.4_N2.32 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12942 0.16235 12.942 16.235 N 0.5 0.5 N4.4_N2.33 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.08941 0.12793 8.941 12.793 N 0.5 0.5 N4.4_N2.34 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12532 0.16366 12.532 16.366 N 0.5 0.5 N4.4_N2.35 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.10826 0.1432 10.826 14.32 N 0.5 0.5 N4.4_N2.4 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.11199 0.14268 11.199 14.268 N 0.5 0.5 N4.4_N2.5 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.1245 0.14629 12.45 14.629 N 0.5 0.5 N4.4_N2.6 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.14038 0.1568 14.038 15.68 N 0.5 0.5 N4.4_N2.7 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.12453 0.15356 12.453 15.356 N 0.5 0.5 N4.4_N2.8 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.09384 0.13065 9.384 13.065 N 0.5 0.5 N4.4_N2.9 N4.4_N2 2 dam_N4 sire_N4 N4N4
0.06949 0.1323 6.949 13.23 U 0.5 0.5 N4.4_U1.1 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.06416 0.12534 6.416 12.534 U -0.5 -0.5 N4.4_U1.10 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.09708 0.11896 9.708 11.896 U -0.5 -0.5 N4.4_U1.11 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.10046 0.13802 10.046 13.802 U -0.5 -0.5 N4.4_U1.12 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.07421 0.12148 7.421 12.148 U -0.5 -0.5 N4.4_U1.13 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08006 0.12887 8.006 12.887 U -0.5 -0.5 N4.4_U1.14 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.09225 0.1319 9.225 13.19 U -0.5 -0.5 N4.4_U1.15 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.09632 0.13132 9.632 13.132 U -0.5 -0.5 N4.4_U1.16 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.0997 0.13079 9.97 13.079 U -0.5 -0.5 N4.4_U1.17 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08532 NA 8.532 NA U -0.5 0 N4.4_U1.18 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.06921 0.1316 6.921 13.16 U 0.5 0.5 N4.4_U1.2 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.09081 0.12316 9.081 12.316 U -0.5 -0.5 N4.4_U1.26 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08359 0.12989 8.359 12.989 U -0.5 -0.5 N4.4_U1.27 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08541 0.12713 8.541 12.713 U -0.5 -0.5 N4.4_U1.28 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.0783 0.12334 7.83 12.334 U -0.5 -0.5 N4.4_U1.29 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.06669 0.1318 6.669 13.18 U 0.5 0.5 N4.4_U1.3 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.09216 0.11743 9.216 11.743 U -0.5 -0.5 N4.4_U1.30 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08032 0.11943 8.032 11.943 U -0.5 -0.5 N4.4_U1.31 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08562 0.11677 8.562 11.677 U -0.5 -0.5 N4.4_U1.32 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.04981 0.11935 4.981 11.935 U -0.5 -0.5 N4.4_U1.33 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.06448 0.12078 6.448 12.078 U -0.5 -0.5 N4.4_U1.34 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08788 0.14189 8.788 14.189 U 0.5 0.5 N4.4_U1.35 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.10951 0.14874 10.951 14.874 U 0.5 0.5 N4.4_U1.36 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.0894 0.12965 8.94 12.965 U 0.5 0.5 N4.4_U1.4 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.07905 0.12819 7.905 12.819 U 0.5 0.5 N4.4_U1.5 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.08974 0.12735 8.974 12.735 U -0.5 -0.5 N4.4_U1.6 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.07394 0.12808 7.394 12.808 U -0.5 -0.5 N4.4_U1.7 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.05602 0.1299 5.602 12.99 U -0.5 -0.5 N4.4_U1.8 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.07021 0.13202 7.021 13.202 U -0.5 -0.5 N4.4_U1.9 N4.4_U1 2 dam_N4 sire_N4 N4N4
0.06996 0.14596 6.996 14.596 U 0.5 0.5 N4.4_U2.1 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07622 0.1326 7.622 13.26 U 0.5 0.5 N4.4_U2.10 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08085 0.15051 8.085 15.051 U 0.5 0.5 N4.4_U2.11 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06822 0.13079 6.822 13.079 U 0.5 0.5 N4.4_U2.12 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07396 0.14528 7.396 14.528 U 0.5 0.5 N4.4_U2.13 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09811 0.13499 9.811 13.499 U 0.5 0.5 N4.4_U2.14 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08269 0.14124 8.269 14.124 U 0.5 0.5 N4.4_U2.15 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09719 0.1385 9.719 13.85 U 0.5 0.5 N4.4_U2.16 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07242 0.12478 7.242 12.478 U 0.5 0.5 N4.4_U2.17 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06149 0.13743 6.149 13.743 U 0.5 0.5 N4.4_U2.18 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08202 0.13451 8.202 13.451 U 0.5 0.5 N4.4_U2.19 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07714 0.13354 7.714 13.354 U 0.5 0.5 N4.4_U2.2 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07059 0.13989 7.059 13.989 U 0.5 0.5 N4.4_U2.20 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07608 0.14035 7.608 14.035 U 0.5 0.5 N4.4_U2.21 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.05336 0.123 5.336 12.3 U 0.5 0.5 N4.4_U2.22 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06423 0.13629 6.423 13.629 U 0.5 0.5 N4.4_U2.23 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08846 0.12613 8.846 12.613 U 0.5 0.5 N4.4_U2.24 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06536 0.13039 6.536 13.039 U 0.5 0.5 N4.4_U2.25 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09285 0.14058 9.285 14.058 U 0.5 0.5 N4.4_U2.26 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.0629 0.13655 6.29 13.655 U 0.5 0.5 N4.4_U2.27 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08846 0.12784 8.846 12.784 U 0.5 0.5 N4.4_U2.28 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08635 0.14525 8.635 14.525 U 0.5 0.5 N4.4_U2.29 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09513 0.14583 9.513 14.583 U 0.5 0.5 N4.4_U2.3 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.0638 0.12988 6.38 12.988 U 0.5 0.5 N4.4_U2.30 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07213 0.13048 7.213 13.048 U 0.5 0.5 N4.4_U2.31 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08412 0.13604 8.412 13.604 U 0.5 0.5 N4.4_U2.32 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08782 0.12769 8.782 12.769 U 0.5 0.5 N4.4_U2.33 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09354 0.14029 9.354 14.029 U 0.5 0.5 N4.4_U2.34 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09132 0.13208 9.132 13.208 U 0.5 0.5 N4.4_U2.35 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.07007 0.14 7.007 14 U 0.5 0.5 N4.4_U2.4 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.09845 0.13806 9.845 13.806 U 0.5 0.5 N4.4_U2.5 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08937 0.12809 8.937 12.809 U 0.5 0.5 N4.4_U2.6 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06764 0.13125 6.764 13.125 U 0.5 0.5 N4.4_U2.7 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.06848 0.13226 6.848 13.226 U 0.5 0.5 N4.4_U2.8 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.08672 0.13817 8.672 13.817 U 0.5 0.5 N4.4_U2.9 N4.4_U2 2 dam_N4 sire_N4 N4N4
0.13325 0.15818 13.325 15.818 N 0.5 0.5 N5.5_N1.1 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12183 0.15009 12.183 15.009 N 0.5 0.5 N5.5_N1.10 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11542 0.14576 11.542 14.576 N 0.5 0.5 N5.5_N1.11 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10802 0.1511 10.802 15.11 N 0.5 0.5 N5.5_N1.12 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1091 0.15378 10.91 15.378 N 0.5 0.5 N5.5_N1.13 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12212 0.15722 12.212 15.722 N 0.5 0.5 N5.5_N1.14 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1253 0.14647 12.53 14.647 N 0.5 0.5 N5.5_N1.15 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12236 0.15134 12.236 15.134 N 0.5 0.5 N5.5_N1.16 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11667 0.14037 11.667 14.037 N 0.5 0.5 N5.5_N1.17 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10612 0.14609 10.612 14.609 N 0.5 0.5 N5.5_N1.18 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.09456 0.1211 9.456 12.11 N 0.5 0.5 N5.5_N1.19 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12075 0.15005 12.075 15.005 N 0.5 0.5 N5.5_N1.2 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11661 0.14884 11.661 14.884 N 0.5 0.5 N5.5_N1.20 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10442 0.14875 10.442 14.875 N 0.5 0.5 N5.5_N1.21 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12884 0.15982 12.884 15.982 N 0.5 0.5 N5.5_N1.22 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.13497 0.15358 13.497 15.358 N 0.5 0.5 N5.5_N1.23 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12181 0.15153 12.181 15.153 N 0.5 0.5 N5.5_N1.24 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10133 0.14747 10.133 14.747 N 0.5 0.5 N5.5_N1.25 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.09508 0.14903 9.508 14.903 N 0.5 0.5 N5.5_N1.26 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10957 0.14395 10.957 14.395 N 0.5 0.5 N5.5_N1.27 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1267 0.15786 12.67 15.786 N 0.5 0.5 N5.5_N1.28 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12387 0.14977 12.387 14.977 N 0.5 0.5 N5.5_N1.29 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11287 0.15117 11.287 15.117 N 0.5 0.5 N5.5_N1.3 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11576 0.14117 11.576 14.117 N 0.5 0.5 N5.5_N1.30 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12121 0.15809 12.121 15.809 N 0.5 0.5 N5.5_N1.31 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11386 0.14388 11.386 14.388 N 0.5 0.5 N5.5_N1.32 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1138 0.13904 11.38 13.904 N 0.5 0.5 N5.5_N1.33 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1256 0.15616 12.56 15.616 N 0.5 0.5 N5.5_N1.34 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.12186 0.14129 12.186 14.129 N 0.5 0.5 N5.5_N1.35 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.0941 0.14759 9.41 14.759 N 0.5 0.5 N5.5_N1.4 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.09655 0.14942 9.655 14.942 N 0.5 0.5 N5.5_N1.5 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11661 0.14568 11.661 14.568 N 0.5 0.5 N5.5_N1.6 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.11327 0.15205 11.327 15.205 N 0.5 0.5 N5.5_N1.7 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10549 0.14905 10.549 14.905 N 0.5 0.5 N5.5_N1.8 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.1222 0.14983 12.22 14.983 N 0.5 0.5 N5.5_N1.9 N5.5_N1 3 dam_N5 sire_N5 N5N5
0.10194 0.12924 10.194 12.924 N 0.5 0.5 N5.5_N2.1 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11574 0.15834 11.574 15.834 N 0.5 0.5 N5.5_N2.10 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12381 0.146 12.381 14.6 N 0.5 0.5 N5.5_N2.11 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12666 0.1501 12.666 15.01 N 0.5 0.5 N5.5_N2.12 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.1093 0.15236 10.93 15.236 N 0.5 0.5 N5.5_N2.13 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11872 0.14822 11.872 14.822 N 0.5 0.5 N5.5_N2.14 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12068 0.15904 12.068 15.904 N 0.5 0.5 N5.5_N2.15 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12796 0.15179 12.796 15.179 N 0.5 0.5 N5.5_N2.16 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11934 0.15688 11.934 15.688 N 0.5 0.5 N5.5_N2.17 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.10422 0.13409 10.422 13.409 N 0.5 0.5 N5.5_N2.18 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11766 0.15541 11.766 15.541 N 0.5 0.5 N5.5_N2.19 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.13136 0.15703 13.136 15.703 N 0.5 0.5 N5.5_N2.2 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12713 0.15229 12.713 15.229 N 0.5 0.5 N5.5_N2.20 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.10367 0.15117 10.367 15.117 N 0.5 0.5 N5.5_N2.21 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11839 0.1558 11.839 15.58 N 0.5 0.5 N5.5_N2.22 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12567 0.15832 12.567 15.832 N 0.5 0.5 N5.5_N2.23 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11624 0.15189 11.624 15.189 N 0.5 0.5 N5.5_N2.24 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12158 0.15859 12.158 15.859 N 0.5 0.5 N5.5_N2.25 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11982 0.15504 11.982 15.504 N 0.5 0.5 N5.5_N2.26 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.10954 0.14944 10.954 14.944 N 0.5 0.5 N5.5_N2.27 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.09296 0.151 9.296 15.1 N 0.5 0.5 N5.5_N2.28 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11883 0.15912 11.883 15.912 N 0.5 0.5 N5.5_N2.29 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11346 0.14488 11.346 14.488 N 0.5 0.5 N5.5_N2.3 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.1209 0.13664 12.09 13.664 N 0.5 0.5 N5.5_N2.30 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11429 0.14684 11.429 14.684 N 0.5 0.5 N5.5_N2.31 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11518 0.15073 11.518 15.073 N 0.5 0.5 N5.5_N2.32 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11285 0.15604 11.285 15.604 N 0.5 0.5 N5.5_N2.33 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11896 0.15623 11.896 15.623 N 0.5 0.5 N5.5_N2.34 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12834 0.16478 12.834 16.478 N 0.5 0.5 N5.5_N2.35 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12128 0.14693 12.128 14.693 N 0.5 0.5 N5.5_N2.4 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.1289 0.15979 12.89 15.979 N 0.5 0.5 N5.5_N2.5 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.1114 0.15039 11.14 15.039 N 0.5 0.5 N5.5_N2.6 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12038 0.15027 12.038 15.027 N 0.5 0.5 N5.5_N2.7 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.11675 0.1479 11.675 14.79 N 0.5 0.5 N5.5_N2.8 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.12621 0.15241 12.621 15.241 N 0.5 0.5 N5.5_N2.9 N5.5_N2 3 dam_N5 sire_N5 N5N5
0.08409 0.13123 8.409 13.123 U 0.5 0.5 N5.5_U1.1 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08018 0.11726 8.018 11.726 U 0.5 0.5 N5.5_U1.10 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.05235 0.11232 5.235 11.232 U 0.5 0.5 N5.5_U1.11 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08481 0.13935 8.481 13.935 U 0.5 0.5 N5.5_U1.12 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08828 0.13552 8.828 13.552 U 0.5 0.5 N5.5_U1.13 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07221 0.13413 7.221 13.413 U 0.5 0.5 N5.5_U1.14 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09771 0.13961 9.771 13.961 U 0.5 0.5 N5.5_U1.15 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08488 0.12917 8.488 12.917 U 0.5 0.5 N5.5_U1.16 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09238 0.15188 9.238 15.188 U 0.5 0.5 N5.5_U1.17 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07249 0.14256 7.249 14.256 U 0.5 0.5 N5.5_U1.18 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08845 0.1442 8.845 14.42 U 0.5 0.5 N5.5_U1.19 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07647 0.12926 7.647 12.926 U 0.5 0.5 N5.5_U1.2 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09572 0.15289 9.572 15.289 U 0.5 0.5 N5.5_U1.20 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.0969 0.14149 9.69 14.149 U 0.5 0.5 N5.5_U1.21 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08634 0.13371 8.634 13.371 U 0.5 0.5 N5.5_U1.22 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.06311 0.13199 6.311 13.199 U 0.5 0.5 N5.5_U1.23 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09222 0.13225 9.222 13.225 U 0.5 0.5 N5.5_U1.24 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.0564 0.12862 5.64 12.862 U 0.5 0.5 N5.5_U1.25 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08138 0.13486 8.138 13.486 U 0.5 0.5 N5.5_U1.26 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.04544 0.12366 4.544 12.366 U 0.5 0.5 N5.5_U1.27 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08912 0.12285 8.912 12.285 U 0.5 0.5 N5.5_U1.28 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07268 0.13639 7.268 13.639 U 0.5 0.5 N5.5_U1.29 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09857 0.13626 9.857 13.626 U 0.5 0.5 N5.5_U1.3 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.05693 0.12186 5.693 12.186 U 0.5 0.5 N5.5_U1.30 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.0946 0.1317 9.46 13.17 U 0.5 0.5 N5.5_U1.31 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09294 0.13653 9.294 13.653 U 0.5 0.5 N5.5_U1.32 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08784 0.14355 8.784 14.355 U 0.5 0.5 N5.5_U1.33 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08251 0.13076 8.251 13.076 U 0.5 0.5 N5.5_U1.34 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07748 0.13487 7.748 13.487 U 0.5 0.5 N5.5_U1.35 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09596 0.13507 9.596 13.507 U 0.5 0.5 N5.5_U1.4 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.08355 0.12822 8.355 12.822 U 0.5 0.5 N5.5_U1.5 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.06175 0.13271 6.175 13.271 U 0.5 0.5 N5.5_U1.6 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.13192 0.15219 13.192 15.219 U 0.5 0.5 N5.5_U1.7 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.07379 0.14413 7.379 14.413 U 0.5 0.5 N5.5_U1.8 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.0936 0.13359 9.36 13.359 U 0.5 0.5 N5.5_U1.9 N5.5_U1 3 dam_N5 sire_N5 N5N5
0.09538 0.14122 9.538 14.122 U 0.5 0.5 N5.5_U2.1 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09061 0.12923 9.061 12.923 U 0.5 0.5 N5.5_U2.10 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09298 0.14287 9.298 14.287 U 0.5 0.5 N5.5_U2.11 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09202 0.12957 9.202 12.957 U 0.5 0.5 N5.5_U2.12 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08976 0.13557 8.976 13.557 U 0.5 0.5 N5.5_U2.13 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.10609 0.14913 10.609 14.913 U 0.5 0.5 N5.5_U2.14 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09403 0.13474 9.403 13.474 U 0.5 0.5 N5.5_U2.15 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.07985 0.13453 7.985 13.453 U 0.5 0.5 N5.5_U2.16 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09258 0.13597 9.258 13.597 U 0.5 0.5 N5.5_U2.17 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08745 0.12974 8.745 12.974 U 0.5 0.5 N5.5_U2.18 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.12096 0.14237 12.096 14.237 U 0.5 0.5 N5.5_U2.19 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08563 0.13586 8.563 13.586 U 0.5 0.5 N5.5_U2.2 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09068 0.12733 9.068 12.733 U 0.5 0.5 N5.5_U2.20 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08071 0.13449 8.071 13.449 U 0.5 0.5 N5.5_U2.21 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.0589 0.13002 5.89 13.002 U 0.5 0.5 N5.5_U2.22 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.07797 0.13542 7.797 13.542 U 0.5 0.5 N5.5_U2.23 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08875 0.12995 8.875 12.995 U 0.5 0.5 N5.5_U2.24 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.09151 0.13887 9.151 13.887 U 0.5 0.5 N5.5_U2.25 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.07618 0.14073 7.618 14.073 U 0.5 0.5 N5.5_U2.26 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.08483 0.13532 8.483 13.532 U 0.5 0.5 N5.5_U2.27 N5.5_U2 3 dam_N5 sire_N5 N5N5
0.0651 0.12428 6.51 12.428 U 0.5 0.5 N5.5_U2.28 N5.5_U2 3 dam_N5 sire_N5 N5N5
