Length.spi Length.bod scLength.spi scLength.bod treat_dev measurer.spi measurer.bod animal cultureFac blockFac Dam Sire cross
0.1248 0.15812 12.48 15.812 N 0.5 0.5 U4.4_N2.16 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13134 0.16273 13.134 16.273 N 0.5 0.5 U4.4_N2.17 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13801 0.17697 13.801 17.697 N 0.5 0.5 U4.4_N2.18 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13608 0.16407 13.608 16.407 N 0.5 0.5 U4.4_N2.19 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.15527 0.1768 15.527 17.68 N 0.5 0.5 U4.4_N2.2 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14105 0.17144 14.105 17.144 N 0.5 0.5 U4.4_N2.20 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14263 0.17414 14.263 17.414 N 0.5 0.5 U4.4_N2.21 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.15004 0.16972 15.004 16.972 N 0.5 0.5 U4.4_N2.22 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14166 0.17584 14.166 17.584 N 0.5 0.5 U4.4_N2.23 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.1428 0.16713 14.28 16.713 N 0.5 0.5 U4.4_N2.24 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14513 0.16788 14.513 16.788 N 0.5 0.5 U4.4_N2.25 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14897 0.17968 14.897 17.968 N 0.5 0.5 U4.4_N2.26 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13756 0.17746 13.756 17.746 N 0.5 0.5 U4.4_N2.27 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14372 0.15723 14.372 15.723 N 0.5 0.5 U4.4_N2.28 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13465 0.16816 13.465 16.816 N 0.5 0.5 U4.4_N2.29 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13359 0.17185 13.359 17.185 N 0.5 0.5 U4.4_N2.3 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.12906 0.16272 12.906 16.272 N 0.5 0.5 U4.4_N2.30 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.15187 0.16506 15.187 16.506 N 0.5 0.5 U4.4_N2.31 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14281 0.16596 14.281 16.596 N 0.5 0.5 U4.4_N2.32 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14772 0.17977 14.772 17.977 N 0.5 0.5 U4.4_N2.33 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14989 0.17406 14.989 17.406 N 0.5 0.5 U4.4_N2.34 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13792 0.17344 13.792 17.344 N 0.5 0.5 U4.4_N2.35 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14232 0.16662 14.232 16.662 N 0.5 0.5 U4.4_N2.4 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14277 0.16842 14.277 16.842 N 0.5 0.5 U4.4_N2.5 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.11504 0.15711 11.504 15.711 N 0.5 0.5 U4.4_N2.6 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.1309 0.14925 13.09 14.925 N 0.5 0.5 U4.4_N2.7 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.13363 0.17727 13.363 17.727 N 0.5 0.5 U4.4_N2.8 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.14987 0.17148 14.987 17.148 N 0.5 0.5 U4.4_N2.9 U4.4_N2 7 dam_U4 sire_U4 U4U4
0.11924 0.14386 11.924 14.386 U 0.5 0.5 U4.4_U1.1 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12312 0.14713 12.312 14.713 U 0.5 0.5 U4.4_U1.10 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.13127 0.15241 13.127 15.241 U 0.5 0.5 U4.4_U1.11 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12078 0.1403 12.078 14.03 U 0.5 0.5 U4.4_U1.12 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11837 0.15225 11.837 15.225 U 0.5 0.5 U4.4_U1.13 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12351 0.14579 12.351 14.579 U 0.5 0.5 U4.4_U1.14 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11806 0.14557 11.806 14.557 U 0.5 0.5 U4.4_U1.15 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12342 0.14923 12.342 14.923 U 0.5 0.5 U4.4_U1.16 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12808 0.15753 12.808 15.753 U 0.5 0.5 U4.4_U1.17 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.1234 0.14356 12.34 14.356 U 0.5 0.5 U4.4_U1.18 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12849 0.1426 12.849 14.26 U 0.5 0.5 U4.4_U1.19 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12075 0.14679 12.075 14.679 U 0.5 0.5 U4.4_U1.2 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12301 0.14791 12.301 14.791 U 0.5 0.5 U4.4_U1.20 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11983 0.14223 11.983 14.223 U 0.5 0.5 U4.4_U1.21 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12628 0.14926 12.628 14.926 U 0.5 0.5 U4.4_U1.22 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11627 0.1407 11.627 14.07 U 0.5 0.5 U4.4_U1.23 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12966 0.15249 12.966 15.249 U 0.5 0.5 U4.4_U1.24 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12594 0.14506 12.594 14.506 U 0.5 0.5 U4.4_U1.25 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12413 0.15148 12.413 15.148 U 0.5 0.5 U4.4_U1.26 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.1205 0.14496 12.05 14.496 U 0.5 0.5 U4.4_U1.27 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11716 0.14871 11.716 14.871 U 0.5 0.5 U4.4_U1.28 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.1318 0.14897 13.18 14.897 U 0.5 0.5 U4.4_U1.29 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12215 0.14464 12.215 14.464 U 0.5 0.5 U4.4_U1.3 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.1274 0.14203 12.74 14.203 U 0.5 0.5 U4.4_U1.30 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12629 0.14786 12.629 14.786 U 0.5 0.5 U4.4_U1.31 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.11764 0.14276 11.764 14.276 U 0.5 0.5 U4.4_U1.32 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12557 0.1488 12.557 14.88 U 0.5 0.5 U4.4_U1.33 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12307 0.14522 12.307 14.522 U 0.5 0.5 U4.4_U1.34 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12237 0.14995 12.237 14.995 U 0.5 0.5 U4.4_U1.35 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12459 0.14345 12.459 14.345 U 0.5 0.5 U4.4_U1.4 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12195 0.15289 12.195 15.289 U 0.5 0.5 U4.4_U1.5 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.13441 0.15203 13.441 15.203 U 0.5 0.5 U4.4_U1.6 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.13772 0.15077 13.772 15.077 U 0.5 0.5 U4.4_U1.7 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.1207 0.149 12.07 14.9 U 0.5 0.5 U4.4_U1.8 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12636 0.1432 12.636 14.32 U 0.5 0.5 U4.4_U1.9 U4.4_U1 7 dam_U4 sire_U4 U4U4
0.12851 0.14217 12.851 14.217 U 0.5 0.5 U4.4_U2.1 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12476 0.14854 12.476 14.854 U 0.5 0.5 U4.4_U2.10 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12016 0.14278 12.016 14.278 U 0.5 0.5 U4.4_U2.11 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12139 0.14296 12.139 14.296 U 0.5 0.5 U4.4_U2.12 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.10522 0.13647 10.522 13.647 U 0.5 0.5 U4.4_U2.13 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12349 0.14216 12.349 14.216 U -0.5 -0.5 U4.4_U2.14 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12173 0.14669 12.173 14.669 U -0.5 -0.5 U4.4_U2.15 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12426 0.15239 12.426 15.239 U -0.5 -0.5 U4.4_U2.16 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.1017 0.13588 10.17 13.588 U -0.5 -0.5 U4.4_U2.17 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12052 0.13869 12.052 13.869 U -0.5 -0.5 U4.4_U2.18 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12806 0.13835 12.806 13.835 U -0.5 -0.5 U4.4_U2.19 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12123 0.14033 12.123 14.033 U 0.5 0.5 U4.4_U2.2 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12585 0.15271 12.585 15.271 U -0.5 -0.5 U4.4_U2.20 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.1179 0.14308 11.79 14.308 U -0.5 -0.5 U4.4_U2.21 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12165 0.13353 12.165 13.353 U -0.5 -0.5 U4.4_U2.22 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12288 0.13798 12.288 13.798 U -0.5 -0.5 U4.4_U2.23 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12408 0.14597 12.408 14.597 U -0.5 -0.5 U4.4_U2.24 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12644 0.14227 12.644 14.227 U -0.5 -0.5 U4.4_U2.25 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.09975 0.14583 9.975 14.583 U -0.5 -0.5 U4.4_U2.26 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12762 0.13555 12.762 13.555 U -0.5 -0.5 U4.4_U2.27 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12811 0.14684 12.811 14.684 U -0.5 -0.5 U4.4_U2.28 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.11028 0.13588 11.028 13.588 U -0.5 -0.5 U4.4_U2.29 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.13946 0.15095 13.946 15.095 U 0.5 0.5 U4.4_U2.3 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12618 0.15059 12.618 15.059 U -0.5 -0.5 U4.4_U2.30 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.13962 0.15266 13.962 15.266 U -0.5 -0.5 U4.4_U2.31 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12359 0.14834 12.359 14.834 U -0.5 -0.5 U4.4_U2.32 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.10084 0.13652 10.084 13.652 U -0.5 -0.5 U4.4_U2.33 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12752 0.15261 12.752 15.261 U -0.5 -0.5 U4.4_U2.34 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12821 0.14669 12.821 14.669 U -0.5 -0.5 U4.4_U2.35 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.11122 0.13607 11.122 13.607 U 0.5 0.5 U4.4_U2.4 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.14042 0.14609 14.042 14.609 U 0.5 0.5 U4.4_U2.5 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.13576 0.15266 13.576 15.266 U 0.5 0.5 U4.4_U2.6 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.11415 0.15004 11.415 15.004 U 0.5 0.5 U4.4_U2.7 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.13601 0.1525 13.601 15.25 U 0.5 0.5 U4.4_U2.8 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.12831 0.15303 12.831 15.303 U 0.5 0.5 U4.4_U2.9 U4.4_U2 7 dam_U4 sire_U4 U4U4
0.10745 0.1309 10.745 13.09 N -0.5 -0.5 U5.5_N1.1 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.13149 0.15302 13.149 15.302 N -0.5 -0.5 U5.5_N1.10 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12025 0.1236 12.025 12.36 N -0.5 -0.5 U5.5_N1.11 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.13038 0.14899 13.038 14.899 N -0.5 -0.5 U5.5_N1.12 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.10526 0.14269 10.526 14.269 N -0.5 -0.5 U5.5_N1.13 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12831 0.14383 12.831 14.383 N -0.5 -0.5 U5.5_N1.14 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.1231 0.13913 12.31 13.913 N -0.5 -0.5 U5.5_N1.15 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.1282 0.15469 12.82 15.469 N -0.5 -0.5 U5.5_N1.16 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12195 0.14418 12.195 14.418 N -0.5 -0.5 U5.5_N1.17 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.13235 0.14967 13.235 14.967 N -0.5 -0.5 U5.5_N1.18 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12937 0.1468 12.937 14.68 N -0.5 -0.5 U5.5_N1.19 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.11669 0.14796 11.669 14.796 N -0.5 -0.5 U5.5_N1.2 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12998 0.1591 12.998 15.91 N -0.5 -0.5 U5.5_N1.20 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12314 0.139 12.314 13.9 N -0.5 -0.5 U5.5_N1.21 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12233 0.14777 12.233 14.777 N -0.5 -0.5 U5.5_N1.22 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12209 0.11808 12.209 11.808 N -0.5 -0.5 U5.5_N1.23 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.11554 0.13434 11.554 13.434 N -0.5 -0.5 U5.5_N1.24 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.13036 0.14834 13.036 14.834 N -0.5 -0.5 U5.5_N1.25 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12711 0.14649 12.711 14.649 N -0.5 -0.5 U5.5_N1.26 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12521 0.14827 12.521 14.827 N -0.5 -0.5 U5.5_N1.27 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12511 0.1413 12.511 14.13 N -0.5 -0.5 U5.5_N1.28 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.10711 0.13379 10.711 13.379 N -0.5 -0.5 U5.5_N1.29 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12555 0.14557 12.555 14.557 N -0.5 -0.5 U5.5_N1.3 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12446 0.15391 12.446 15.391 N -0.5 -0.5 U5.5_N1.30 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.11952 0.14965 11.952 14.965 N -0.5 -0.5 U5.5_N1.31 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.11402 0.1363 11.402 13.63 N -0.5 -0.5 U5.5_N1.32 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.1364 0.1364 13.64 13.64 N -0.5 -0.5 U5.5_N1.33 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.1152 0.13941 11.52 13.941 N -0.5 -0.5 U5.5_N1.34 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.14019 0.14947 14.019 14.947 N -0.5 -0.5 U5.5_N1.35 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.11611 0.14244 11.611 14.244 N -0.5 -0.5 U5.5_N1.4 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12309 0.14434 12.309 14.434 N -0.5 -0.5 U5.5_N1.5 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.10407 0.11786 10.407 11.786 N -0.5 -0.5 U5.5_N1.6 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.10909 0.13496 10.909 13.496 N -0.5 -0.5 U5.5_N1.7 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12668 0.14437 12.668 14.437 N -0.5 -0.5 U5.5_N1.8 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.1115 0.13078 11.15 13.078 N -0.5 -0.5 U5.5_N1.9 U5.5_N1 8 dam_U5 sire_U5 U5U5
0.12794 0.14931 12.794 14.931 N 0.5 0.5 U5.5_N2.1 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11703 0.14607 11.703 14.607 N 0.5 0.5 U5.5_N2.10 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13035 0.159 13.035 15.9 N 0.5 0.5 U5.5_N2.11 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13183 0.15999 13.183 15.999 N 0.5 0.5 U5.5_N2.12 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.1344 0.15738 13.44 15.738 N 0.5 0.5 U5.5_N2.13 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12577 0.14908 12.577 14.908 N 0.5 0.5 U5.5_N2.14 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12095 0.15725 12.095 15.725 N 0.5 0.5 U5.5_N2.15 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11957 0.14636 11.957 14.636 N 0.5 0.5 U5.5_N2.16 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12264 0.15187 12.264 15.187 N 0.5 0.5 U5.5_N2.17 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.08079 0.13244 8.079 13.244 N 0.5 0.5 U5.5_N2.18 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12493 0.14355 12.493 14.355 N 0.5 0.5 U5.5_N2.19 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12705 0.15725 12.705 15.725 N 0.5 0.5 U5.5_N2.2 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.1236 0.14112 12.36 14.112 N 0.5 0.5 U5.5_N2.20 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13743 0.16562 13.743 16.562 N 0.5 0.5 U5.5_N2.21 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12693 0.16364 12.693 16.364 N 0.5 0.5 U5.5_N2.22 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12891 0.15096 12.891 15.096 N 0.5 0.5 U5.5_N2.23 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13344 0.16877 13.344 16.877 N 0.5 0.5 U5.5_N2.24 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12219 0.15112 12.219 15.112 N 0.5 0.5 U5.5_N2.25 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13109 0.14952 13.109 14.952 N 0.5 0.5 U5.5_N2.26 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.1251 0.16351 12.51 16.351 N 0.5 0.5 U5.5_N2.27 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13107 0.16145 13.107 16.145 N 0.5 0.5 U5.5_N2.28 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13024 0.16049 13.024 16.049 N 0.5 0.5 U5.5_N2.29 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.13554 0.15856 13.554 15.856 N 0.5 0.5 U5.5_N2.3 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12391 0.16191 12.391 16.191 N 0.5 0.5 U5.5_N2.30 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11175 0.13706 11.175 13.706 N 0.5 0.5 U5.5_N2.31 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12473 0.15045 12.473 15.045 N 0.5 0.5 U5.5_N2.32 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12932 0.15649 12.932 15.649 N 0.5 0.5 U5.5_N2.33 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12723 0.16005 12.723 16.005 N 0.5 0.5 U5.5_N2.34 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.1106 0.13886 11.06 13.886 N 0.5 0.5 U5.5_N2.35 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.114 0.14505 11.4 14.505 N 0.5 0.5 U5.5_N2.4 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12978 0.16135 12.978 16.135 N 0.5 0.5 U5.5_N2.5 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.12402 0.14404 12.402 14.404 N 0.5 0.5 U5.5_N2.6 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11738 0.13717 11.738 13.717 N 0.5 0.5 U5.5_N2.7 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11553 0.14338 11.553 14.338 N 0.5 0.5 U5.5_N2.8 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.11592 0.1383 11.592 13.83 N 0.5 0.5 U5.5_N2.9 U5.5_N2 8 dam_U5 sire_U5 U5U5
0.10495 0.12401 10.495 12.401 U 0.5 0.5 U5.5_U1.1 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10113 0.12939 10.113 12.939 U 0.5 0.5 U5.5_U1.10 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10107 0.13665 10.107 13.665 U 0.5 0.5 U5.5_U1.11 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10587 0.12829 10.587 12.829 U 0.5 0.5 U5.5_U1.12 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11114 0.13312 11.114 13.312 U 0.5 0.5 U5.5_U1.13 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11113 0.13627 11.113 13.627 U 0.5 0.5 U5.5_U1.14 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.1172 0.14217 11.72 14.217 U 0.5 0.5 U5.5_U1.15 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11684 0.14144 11.684 14.144 U 0.5 0.5 U5.5_U1.16 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10973 0.1409 10.973 14.09 U 0.5 0.5 U5.5_U1.17 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.12104 0.14127 12.104 14.127 U 0.5 0.5 U5.5_U1.18 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.09385 0.12856 9.385 12.856 U 0.5 0.5 U5.5_U1.19 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10761 0.13189 10.761 13.189 U 0.5 0.5 U5.5_U1.2 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.09885 0.12583 9.885 12.583 U 0.5 0.5 U5.5_U1.20 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.1023 0.13961 10.23 13.961 U 0.5 0.5 U5.5_U1.21 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10529 0.13178 10.529 13.178 U 0.5 0.5 U5.5_U1.22 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.12256 0.14304 12.256 14.304 U 0.5 0.5 U5.5_U1.23 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11365 0.13138 11.365 13.138 U 0.5 0.5 U5.5_U1.24 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.1223 0.14528 12.23 14.528 U 0.5 0.5 U5.5_U1.25 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10561 0.13206 10.561 13.206 U 0.5 0.5 U5.5_U1.26 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.09557 0.13455 9.557 13.455 U 0.5 0.5 U5.5_U1.27 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11688 0.14642 11.688 14.642 U 0.5 0.5 U5.5_U1.28 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.12315 0.14699 12.315 14.699 U 0.5 0.5 U5.5_U1.29 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11423 0.1411 11.423 14.11 U 0.5 0.5 U5.5_U1.3 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11367 0.12752 11.367 12.752 U 0.5 0.5 U5.5_U1.30 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11131 0.1368 11.131 13.68 U 0.5 0.5 U5.5_U1.31 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.08895 0.12078 8.895 12.078 U 0.5 0.5 U5.5_U1.32 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.07846 0.12692 7.846 12.692 U 0.5 0.5 U5.5_U1.33 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11351 0.1349 11.351 13.49 U 0.5 0.5 U5.5_U1.34 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10446 0.12662 10.446 12.662 U 0.5 0.5 U5.5_U1.35 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11572 0.1395 11.572 13.95 U 0.5 0.5 U5.5_U1.4 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11139 0.13473 11.139 13.473 U 0.5 0.5 U5.5_U1.5 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10479 0.13383 10.479 13.383 U 0.5 0.5 U5.5_U1.6 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.12255 0.13672 12.255 13.672 U 0.5 0.5 U5.5_U1.7 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.11425 0.13296 11.425 13.296 U 0.5 0.5 U5.5_U1.8 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10775 0.13599 10.775 13.599 U 0.5 0.5 U5.5_U1.9 U5.5_U1 8 dam_U5 sire_U5 U5U5
0.10978 0.12347 10.978 12.347 U 0.5 0.5 U5.5_U2.1 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.11273 0.14215 11.273 14.215 U 0.5 0.5 U5.5_U2.10 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.11634 0.14426 11.634 14.426 U 0.5 0.5 U5.5_U2.11 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.11306 0.13866 11.306 13.866 U 0.5 0.5 U5.5_U2.12 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.10111 0.13568 10.111 13.568 U 0.5 0.5 U5.5_U2.13 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.10986 0.13612 10.986 13.612 U 0.5 0.5 U5.5_U2.14 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.0967 0.1345 9.67 13.45 U 0.5 0.5 U5.5_U2.15 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.09478 0.12089 9.478 12.089 U 0.5 0.5 U5.5_U2.16 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.07366 0.12228 7.366 12.228 U 0.5 0.5 U5.5_U2.17 U5.5_U2 8 dam_U5 sire_U5 U5U5
0.105 0.13272 10.5 13.272 U 0.5 0.5 U5.5_U2.18 U5.5_U2 8 dam_U5 sire_U5 U5U5
