N21_U2_RNA_S7_L001_R2	124029.0	97200.0	54403.0	34493.5	27376.0	21505.5	17464.0	15486.5	14367.5	13688.0	13538.0	13773.0	14427.5	15939.5	18079.5	20653.0	24518.5	30469.0	38971.5	51224.0	70937.5	100415.0	142996.0	203018.0	283538.0	390595.0	553202.5	741614.0	1007906.0	1214079.5	1349925.5	1514264.0	1625763.5	1718451.5	1755598.0	1758511.5	1746379.0	1719115.5	1682955.5	1645050.0	1600221.0	1524444.5	1458656.5	1432091.5	1425631.0	1412456.5	1365004.0	1343659.5	1315439.0	1214490.0	1126210.0	1056990.5	983741.5	912150.5	815520.0	700811.0	589359.0	491879.5	402114.0	318787.0	251369.0	195336.0	153213.0	119255.0	91214.0	70522.0	53406.5	41236.0	32368.5	24906.5	18483.0	13995.0	10686.0	7984.5	6436.5	5230.0	4756.5	4500.0	3544.5	2589.5	2056.5	1761.0	1587.5	1380.5	1197.5	1112.5	1049.0	991.0	933.0	899.5	892.0	887.0	899.5	965.0	1092.0	1351.0	1747.5	2202.5	3720.5	7757.5	21080.5
N22_N2_RNA_S8_L001_R1	172660.0	122278.5	51155.5	27435.5	22648.0	19271.5	17300.5	16842.5	16703.5	16610.5	16744.5	17356.5	18430.5	19949.0	22209.0	25207.5	29556.0	36937.5	47434.5	63785.5	89270.5	127014.5	180704.5	257581.5	362998.0	497095.5	670554.5	889904.0	1161854.0	1418686.0	1648528.5	1834262.0	1975336.5	2035008.5	2002543.0	1989686.0	1964905.5	1919902.0	1850364.0	1777772.5	1745895.5	1709519.5	1666150.5	1643205.0	1669860.0	1695584.0	1662604.5	1634839.0	1574969.0	1469414.5	1381669.0	1297027.5	1210218.5	1123987.5	1016031.5	891642.0	765389.5	645862.5	537502.0	436425.0	345661.0	268686.5	212439.0	166377.5	123847.5	91516.5	68148.0	53240.0	42616.5	33219.0	24886.5	18620.0	14096.5	10344.0	9396.5	8312.5	6833.5	7004.0	6458.0	5417.0	4997.5	4582.0	3953.5	3262.0	2799.5	2533.5	2286.0	1989.5	1733.5	1575.0	1442.0	1258.0	1056.0	907.5	817.0	719.0	632.5	609.5	581.0	600.0	1120.0
N22_N2_RNA_S8_L001_R2	126803.0	96762.5	50987.5	31198.0	24150.0	18794.0	15312.5	13718.5	12900.5	12342.5	12274.0	12678.0	13343.0	14676.5	16768.5	19336.5	23486.0	30237.5	39862.0	53621.0	75681.5	109687.5	158622.0	226976.5	320102.0	443180.5	626202.5	838233.5	1134632.5	1358658.0	1505456.5	1691378.0	1811138.0	1905463.0	1942475.5	1941590.0	1928870.0	1901297.5	1862654.5	1831501.5	1801219.5	1735828.0	1677479.0	1663398.0	1679488.5	1684967.0	1647504.5	1634293.5	1609546.0	1502293.5	1405660.5	1325212.5	1235621.0	1145948.5	1026748.0	885189.0	745035.0	619697.5	504082.5	398472.0	312023.0	241496.0	189038.5	146095.0	109759.5	82548.0	62028.5	47492.0	36423.5	27666.0	20403.0	15254.5	11687.5	8702.0	6845.0	5515.0	5182.5	5030.0	3953.0	2839.5	2176.5	1790.0	1594.0	1414.5	1244.0	1148.0	1067.5	993.0	943.0	921.0	896.5	879.0	905.0	920.5	1023.0	1328.5	1758.0	2272.5	4113.0	9181.0	24136.0
N22_U1_RNA_S9_L001_R1	110520.0	78867.5	33191.0	17423.0	14588.5	12717.0	11614.0	11350.5	11467.5	11622.0	11992.5	12683.0	13542.5	14649.5	16276.0	18675.5	22192.5	27657.0	35110.0	46464.5	64212.0	90112.5	125732.5	177640.5	250791.0	345212.5	469863.5	631260.5	835828.5	1036836.0	1221710.5	1381865.0	1510941.0	1578763.5	1578833.5	1583441.0	1569244.0	1534102.0	1482287.0	1423758.5	1391468.5	1354153.0	1315701.0	1296286.0	1310310.0	1321428.5	1285540.5	1260198.5	1217512.5	1135238.5	1060877.5	993421.0	931924.0	868403.5	785275.0	691698.5	595418.0	503937.5	421712.0	345189.5	276500.5	216711.0	173363.5	140473.0	111029.5	86560.0	65814.0	55642.5	48879.0	40396.0	31868.5	24282.5	18712.5	13206.0	14666.0	13863.5	10407.0	12095.0	11416.5	9042.5	8202.0	7299.0	5976.5	4570.5	3611.5	3055.5	2499.0	2010.0	1611.0	1371.0	1243.5	1105.0	1025.0	951.5	862.5	738.0	611.0	583.5	528.0	485.0	1064.0
N22_U1_RNA_S9_L001_R2	103158.0	79943.5	42590.5	25765.5	20937.0	16843.5	13869.0	12477.0	11723.5	11075.0	10922.5	11256.0	11833.0	12877.5	14462.5	16496.0	19598.0	24027.5	30496.0	40162.5	55019.5	77950.0	110471.5	155668.5	219346.0	305311.0	435869.0	590086.5	802912.0	979425.5	1114647.0	1275394.5	1389370.5	1479068.0	1522433.0	1534126.5	1529922.0	1509770.5	1479441.5	1450849.0	1420358.5	1362448.5	1313728.5	1302463.0	1309695.0	1305812.5	1268843.0	1254284.0	1237531.5	1156956.0	1079877.0	1016672.0	952104.5	891254.0	802002.0	689998.5	581024.0	486033.5	400073.5	319397.0	252373.5	199667.0	159794.0	127252.0	100128.0	80993.5	66853.0	53932.5	42412.0	34581.0	27231.5	20683.0	15996.0	11705.0	9688.5	7913.5	8528.0	9465.0	6785.0	3823.5	2471.0	1936.5	1667.0	1324.0	1083.0	1012.0	945.0	868.0	787.0	736.0	711.0	697.5	708.5	727.5	788.5	923.0	1153.0	1461.5	2530.5	5380.0	13044.0
N33_N1_RNA_S10_L001_R1	92351.0	63654.0	23996.0	11375.0	8803.5	7201.5	6195.5	5789.5	5728.0	5860.5	6124.5	6533.5	7098.5	8203.0	9734.0	11685.5	14684.0	19201.0	26921.5	38087.0	55425.0	82460.0	120506.0	175711.5	252393.5	350468.5	476371.0	632986.0	820850.5	1009653.0	1180162.0	1325463.5	1439073.5	1501585.5	1511962.5	1508863.5	1483726.0	1438726.0	1385350.5	1332222.5	1296932.0	1262262.0	1231678.0	1218937.5	1219975.5	1218751.5	1192170.0	1161734.5	1123582.0	1069277.0	1017662.0	964441.5	905105.0	840683.0	762547.5	674167.5	584355.0	494847.5	410982.5	333470.5	264351.0	207055.0	163888.0	127746.0	95960.0	71920.0	53203.0	41392.5	33436.0	26165.5	19514.0	14347.5	10526.0	7428.0	7031.0	6160.5	4607.0	4677.0	4141.0	3265.5	2883.5	2503.0	2087.5	1659.0	1338.0	1143.0	952.5	759.0	594.0	491.0	439.0	403.0	381.5	360.0	332.0	264.0	214.5	218.5	202.5	200.5	680.0
N33_N1_RNA_S10_L001_R2	40135.0	31200.5	17035.5	10582.5	8523.0	6901.5	5723.0	5206.5	5045.5	5082.5	5322.5	5773.5	6354.5	7356.0	8883.0	10831.5	13751.0	18019.5	24600.5	34197.0	49362.5	72804.5	107382.0	157152.0	224966.0	314354.5	439054.5	585676.0	772176.0	945489.5	1091689.0	1237409.5	1343014.5	1420305.0	1457616.0	1463160.0	1452501.0	1422570.0	1388184.5	1362605.5	1329281.0	1283781.0	1247892.5	1236166.0	1239488.5	1227869.5	1199280.0	1179356.5	1150757.0	1094125.5	1042240.0	990431.0	924681.5	857134.0	774722.0	678322.5	579497.5	484590.5	396246.5	317010.5	249515.5	194982.5	152792.5	117980.5	88678.5	66640.5	50734.0	39126.0	30089.5	23016.0	17114.5	12778.0	9629.5	7013.0	5471.0	4271.5	3896.0	4043.0	3465.0	2335.0	1655.0	1373.5	1180.0	992.5	859.0	773.0	726.0	698.5	661.5	603.5	561.0	546.5	571.0	628.5	716.5	899.0	1148.5	1474.5	2909.0	6712.5	15217.5
N33_U1_RNA_S11_L001_R1	96392.0	65701.0	24223.5	11801.0	9237.5	7636.5	6747.0	6503.5	6367.0	6324.0	6522.5	6922.5	7442.0	8312.0	9561.0	11371.0	14020.0	17736.0	24059.5	33373.0	48336.0	71418.5	102780.0	149903.0	213527.0	293866.5	399246.5	527648.5	683717.5	843005.5	985774.0	1106704.5	1203542.0	1257454.0	1260282.5	1251094.5	1223500.5	1175906.0	1119775.0	1062297.0	1020917.0	979166.5	938872.5	914503.0	904810.5	892322.0	856801.0	825537.5	788865.0	738934.5	696752.0	656661.5	615847.5	571821.5	517671.5	457056.0	396031.0	334489.0	277217.0	224796.0	177444.0	138133.5	109342.0	86036.0	65518.0	49787.5	37617.5	30859.5	25891.5	20821.5	15971.5	11994.5	9321.5	6863.5	6987.5	6366.0	4885.5	5214.0	4676.0	3708.0	3313.5	2932.0	2492.0	2080.5	1813.5	1569.5	1301.5	1078.0	917.0	817.0	743.5	613.5	486.0	423.0	379.0	332.5	298.0	297.5	277.0	270.0	765.5
N33_U1_RNA_S11_L001_R2	53341.0	41845.0	23355.0	14745.5	11839.5	9434.0	7716.0	6859.5	6396.0	6210.5	6256.0	6435.0	6835.5	7596.0	8588.5	9970.5	12310.0	15722.5	20848.0	28301.0	40726.0	59966.0	87990.5	128583.0	183761.0	256496.5	361635.5	484268.5	640184.5	784122.5	904421.5	1027698.5	1118024.0	1184302.5	1210536.5	1207457.5	1189718.0	1153962.0	1116670.0	1085627.5	1046373.0	993625.5	947060.0	925110.5	919198.5	896743.0	861161.0	841153.5	812101.5	761794.0	721792.5	683316.0	637588.0	593722.5	537296.5	468200.5	396600.0	328957.0	268175.0	213511.5	166867.0	130516.5	102523.0	79250.5	60380.0	46200.5	36339.5	29175.0	22781.5	17770.5	13516.5	10409.5	8010.5	5738.5	4556.0	3574.0	3429.0	3952.0	3451.0	2162.0	1422.0	1208.0	1096.0	939.0	820.0	733.0	662.0	620.0	603.0	582.0	562.0	568.5	595.5	644.0	768.0	1000.0	1301.5	1697.5	3000.5	6682.5	17397.0
N34_N1_RNA_S12_L001_R1	123456.0	84170.5	30650.0	14438.5	11368.5	9406.0	8293.0	7957.5	7829.0	7887.5	8155.0	8760.0	9685.0	10787.5	12286.0	14583.5	17869.5	23068.0	31080.5	42843.5	61942.5	90412.5	130755.0	191027.5	273510.5	378526.5	513469.5	679935.0	882931.0	1086953.0	1267577.0	1418763.5	1539844.0	1601564.0	1596871.0	1580974.5	1541923.0	1482066.0	1410313.5	1335279.0	1283041.5	1231842.5	1183070.0	1152729.5	1143562.0	1132063.5	1090832.5	1056963.0	1016853.5	955567.5	897717.0	842614.0	796499.0	747967.5	677570.5	600020.0	521978.5	441448.0	365277.5	298003.0	237739.0	184147.5	148143.5	120731.5	97075.5	77865.5	59001.5	52561.0	49271.0	41684.0	32955.0	24794.0	19305.5	13741.0	17432.5	16876.5	11888.5	14237.0	13510.5	10355.0	9333.0	8330.5	6712.5	4999.0	3819.0	3118.0	2393.5	1742.5	1325.0	1116.5	995.0	894.0	866.5	836.5	760.0	587.0	447.0	444.0	400.0	365.5	735.0
N34_N1_RNA_S12_L001_R2	68908.0	53449.5	28937.0	17850.5	14270.0	11397.0	9453.5	8555.0	8023.0	7752.0	7815.0	8152.0	8748.5	9690.0	11107.5	13080.0	16114.5	20803.0	27523.0	37330.0	53421.5	77919.5	114125.0	166937.5	239147.0	334600.0	470910.5	629756.0	832885.5	1018751.0	1168926.0	1319716.5	1429717.0	1507550.5	1532468.0	1522675.0	1497511.5	1453273.0	1403478.0	1360452.5	1310282.5	1245188.0	1193205.0	1168363.5	1158183.0	1129759.0	1087010.0	1068202.0	1043161.0	982494.5	924189.5	873703.0	824905.0	777655.5	705574.0	612650.0	518201.5	432271.5	354954.5	283083.0	222262.0	177627.5	143770.5	114183.5	89313.5	73128.0	63814.0	54583.0	43492.5	36288.0	29438.5	22430.5	17189.0	12357.5	10042.5	7572.5	8133.0	11140.5	9747.5	5065.0	2556.0	1935.0	1652.0	1314.0	1070.5	958.0	872.5	791.0	749.5	747.5	759.5	778.0	809.0	873.5	1025.5	1325.0	1762.0	2332.5	4119.5	9017.5	21510.5
N34_U2_RNA_S13_L001_R1	128894.0	89714.0	34418.0	16149.0	12771.0	10543.0	9172.0	8780.0	8675.5	8666.5	8994.5	9669.5	10658.0	12029.5	13918.0	16957.0	21171.0	27532.0	37486.5	52598.5	76957.0	113383.5	165435.0	242385.5	349920.5	489106.0	668448.5	894573.5	1172924.5	1454091.0	1708727.0	1926296.5	2104627.5	2203161.5	2209695.5	2199749.0	2156278.5	2085296.5	1998718.0	1905317.0	1838815.0	1770568.0	1708051.5	1670588.5	1655255.5	1637321.5	1580568.0	1523613.5	1454860.5	1368137.0	1295454.5	1218726.0	1138138.5	1058493.0	957413.5	840613.5	726169.0	614050.0	506593.5	409125.5	324603.5	253013.5	202501.5	160158.5	121551.0	92765.0	69645.5	56827.0	48131.0	39067.0	30388.5	22859.5	17172.0	11864.5	12028.0	11142.5	8440.5	9391.0	8662.0	6693.0	5997.0	5308.0	4333.5	3323.5	2674.0	2282.5	1877.0	1506.5	1237.5	1069.5	962.5	841.0	745.5	702.5	631.5	523.0	440.0	432.5	419.5	437.0	1445.5
N34_U2_RNA_S13_L001_R2	65763.0	51182.0	27795.0	17161.5	13901.5	11164.0	9291.0	8530.5	8162.0	7998.5	8157.0	8638.0	9461.0	10823.5	12682.5	15091.0	18932.5	24758.0	33379.5	46060.5	66762.5	98242.5	144810.5	212856.5	307077.5	433173.5	613217.5	828286.0	1109837.5	1367285.5	1578533.0	1798561.0	1965503.0	2088326.5	2140140.0	2138189.0	2111275.5	2057758.0	1998648.0	1948531.0	1882781.5	1797435.5	1726917.5	1691512.0	1680806.5	1645190.0	1583227.5	1546914.5	1499253.5	1409597.0	1333154.0	1260088.0	1177929.0	1097282.0	988964.5	859646.5	728536.0	607465.0	494742.0	390368.0	306637.5	242189.0	191698.0	148870.0	112980.5	87706.0	70261.5	56267.0	43791.0	34404.5	26331.0	19901.0	15039.5	10934.0	8738.0	6737.0	6448.5	7650.0	6657.0	4036.5	2545.0	2052.5	1846.0	1553.0	1298.0	1176.0	1082.0	1010.0	933.5	865.0	836.5	809.0	798.5	800.0	838.0	1030.0	1313.5	1614.0	2637.0	5348.0	14285.5
N43_N2_RNA_S14_L001_R1	111421.0	77752.5	30027.5	14119.5	11112.5	9073.5	7806.5	7424.5	7408.0	7515.5	7808.0	8324.5	9106.0	10400.0	12204.0	14373.5	17901.0	23404.5	32273.5	45743.5	66238.5	96385.0	139094.0	203739.5	291404.0	404971.0	555768.0	744136.5	977084.0	1217705.5	1432928.5	1599640.5	1729567.5	1806483.0	1805805.5	1793544.5	1769872.5	1718751.5	1644873.0	1570133.0	1526937.0	1477532.5	1422875.5	1396064.5	1401174.0	1402862.0	1375358.0	1348524.5	1284438.0	1202884.5	1144681.0	1082806.5	1013820.0	938886.5	847301.5	745045.0	644150.5	545370.5	453969.5	368473.5	291009.0	226492.5	178624.5	138669.0	102493.5	75853.5	56482.0	43932.0	34727.5	26484.5	19647.0	14641.0	10907.5	7834.5	6864.5	5925.5	4688.0	4437.5	3894.0	3116.5	2720.0	2480.5	2189.0	1865.0	1603.0	1418.5	1272.0	1110.5	959.0	856.5	762.0	615.5	523.5	490.5	431.0	363.0	326.5	329.0	320.0	319.5	582.5
N43_N2_RNA_S14_L001_R2	60881.0	47478.0	25816.0	15923.0	12922.5	10345.0	8620.0	7814.5	7400.5	7272.0	7391.5	7841.0	8478.0	9633.0	11268.0	13342.0	16648.5	21580.0	28755.0	39380.5	56924.0	83182.0	122327.5	179457.5	257129.5	361761.5	511550.0	695656.5	926025.0	1133764.0	1310628.0	1480541.5	1605064.0	1700490.5	1738608.0	1737948.0	1725212.0	1692806.5	1645572.5	1595450.5	1557761.0	1503768.5	1443397.0	1421205.5	1415674.0	1400603.0	1371306.5	1359548.0	1323868.5	1242652.5	1177766.5	1116007.0	1044081.5	970225.0	872540.0	757988.5	645035.5	538830.0	439605.5	349243.0	274104.5	213233.0	166375.5	128008.0	95278.0	70885.0	53006.0	40435.5	31017.5	23154.0	16900.5	12548.5	9423.5	6914.0	5388.5	4339.0	3958.5	3810.5	3061.0	2231.0	1768.0	1534.5	1389.5	1193.5	1015.0	919.0	853.5	790.5	738.0	734.5	760.5	773.5	759.5	762.5	839.5	1045.0	1312.5	1665.0	3047.5	7021.5	17695.0
N43_U1_RNA_S15_L001_R1	128498.0	89929.0	35247.5	17100.5	13829.5	11770.0	10600.0	10247.0	10321.5	10583.0	10974.5	11575.0	12384.5	13739.0	15779.5	18389.5	22390.0	27755.5	36644.0	50841.0	71728.5	101882.5	144114.0	207795.0	293432.5	402511.5	549432.0	734500.5	970882.0	1219808.5	1442279.0	1613071.5	1749809.0	1832949.0	1829011.5	1814811.5	1791943.5	1740026.0	1653937.0	1565143.0	1511930.0	1445928.0	1370735.0	1322159.0	1314193.5	1306172.0	1266612.0	1234300.0	1156003.0	1058233.5	998380.5	940329.5	878045.5	813450.0	736975.0	650403.5	562605.5	477115.0	396963.0	322155.0	255785.0	199918.5	159795.0	126505.5	95301.5	72444.5	54653.5	44168.0	37220.0	29978.0	22958.0	17244.5	13374.5	9981.5	10024.5	9236.5	7201.0	7474.5	6839.0	5565.0	5008.0	4522.0	3943.0	3357.5	2912.0	2579.0	2289.5	2035.5	1773.0	1531.5	1333.0	1164.0	1037.5	938.5	806.5	647.0	553.0	568.0	589.5	608.5	1295.5
N43_U1_RNA_S15_L001_R2	93454.0	73371.5	40766.5	25652.5	20895.5	16687.5	13693.0	12258.5	11451.5	10983.5	10908.0	11230.0	11829.5	12995.5	14782.5	17076.5	20466.0	25485.5	32867.0	43993.0	61759.5	87729.0	126003.5	181226.5	256055.0	356178.0	508054.0	693578.5	930360.5	1140840.5	1315819.0	1488919.0	1616464.0	1722423.0	1763774.5	1760358.0	1747018.5	1707845.0	1647553.0	1585632.0	1538871.5	1465217.0	1378825.0	1336273.5	1315103.0	1289620.0	1246608.5	1230332.0	1189663.0	1095755.0	1028085.0	970327.5	906970.0	846459.0	762284.5	656589.5	552824.0	460142.0	374610.5	295633.0	231058.5	181040.5	142926.5	111153.5	84655.5	65356.0	51151.0	40349.5	31497.5	24710.5	18938.5	14502.5	11341.0	8328.5	6551.0	5387.0	5471.5	5739.5	4466.0	2999.5	2205.5	1881.0	1704.5	1470.5	1274.0	1149.0	1049.0	995.0	970.0	932.5	910.0	897.0	904.0	944.5	1022.0	1250.0	1609.0	2052.0	3415.0	7100.5	17826.0
N44_N1_RNA_S16_L001_R1	160326.0	112130.0	45642.5	24636.5	20190.5	17445.5	15938.5	15256.5	15121.5	15234.5	15388.5	15776.5	16559.0	17741.5	19195.0	21321.0	24965.0	30539.5	39322.5	53502.5	74694.0	104640.0	146989.0	209695.5	294127.0	401291.0	538360.5	709745.0	927394.0	1147321.0	1336249.0	1467176.5	1568885.0	1618938.5	1583950.5	1550095.0	1515354.5	1462868.0	1378034.0	1286725.0	1228865.5	1167329.0	1097839.0	1048352.5	1036625.5	1026242.5	990382.5	959894.5	890967.0	807451.5	759149.5	714615.0	667512.0	617536.0	558206.0	492428.5	427245.5	364193.5	302293.5	244342.0	194346.5	151297.5	121378.5	96138.0	70831.0	53056.0	40094.0	32254.5	26958.0	21778.0	16692.0	12506.5	9672.5	7275.0	6781.0	6136.5	5006.5	5084.0	4680.0	3962.5	3639.5	3264.0	2883.5	2531.0	2254.5	2040.0	1810.0	1606.0	1425.0	1273.0	1143.0	963.5	808.0	729.5	660.0	566.5	496.0	490.5	505.0	547.5	1103.5
N44_N1_RNA_S16_L001_R2	97606.0	77880.5	46420.5	30964.5	24494.0	19228.5	15479.5	13603.5	12446.5	11750.5	11604.0	11868.5	12558.0	13759.5	15480.0	17836.5	21619.0	27336.0	35431.5	47059.5	65813.0	93258.5	132753.5	188880.0	263840.0	362713.0	505751.5	677117.0	898022.5	1080407.0	1213858.5	1347046.5	1439904.5	1510869.0	1524398.5	1501701.5	1472868.0	1429849.5	1371032.0	1304659.0	1252910.0	1184286.5	1105662.0	1062010.5	1038057.0	1010728.0	969991.5	957360.5	924120.5	843803.5	787133.0	741118.0	693249.5	648937.5	583515.0	502599.0	424671.5	355154.0	290133.5	227505.5	177537.0	139429.5	109531.5	84479.0	63782.0	48750.0	37698.5	29828.0	23527.5	18212.0	13819.5	10681.5	8200.0	6198.5	4983.0	4063.0	3785.0	3724.5	3039.0	2219.5	1720.5	1497.0	1389.0	1231.5	1096.0	1015.5	960.5	906.5	848.5	822.5	855.0	893.0	929.5	994.5	1090.0	1317.5	1645.5	2055.0	3272.0	6540.5	16724.0
N44_U1_RNA_S17_L001_R1	107749.0	75446.0	29532.0	14033.0	11108.0	9259.5	8056.0	7578.0	7450.5	7532.5	7889.5	8428.0	9164.0	10214.5	11718.5	13813.0	17175.0	22210.0	29744.5	42378.5	61414.5	88168.0	127017.5	184024.0	261515.0	362029.0	492020.0	655162.0	858687.5	1070212.5	1259232.5	1399663.5	1513894.5	1580829.5	1570970.0	1556717.0	1537741.5	1498669.5	1434635.5	1369094.5	1336978.5	1295905.5	1247005.5	1219858.5	1227999.0	1235848.0	1216056.0	1199916.5	1140881.5	1063238.0	1016208.0	966128.5	907520.0	846262.0	768677.0	677073.5	584093.5	494901.5	409742.0	332172.0	265292.5	206457.5	164480.5	130142.5	98161.0	74112.5	54938.5	44888.5	38162.0	30507.5	23346.5	17327.0	13225.5	9496.5	9914.5	9164.5	6879.5	7564.0	6944.0	5508.0	4927.0	4354.0	3632.5	2860.0	2360.0	2079.5	1748.5	1431.5	1213.0	1067.5	955.0	835.0	743.5	684.0	616.0	540.5	469.5	450.5	431.5	452.5	1284.0
N44_U1_RNA_S17_L001_R2	66968.0	52223.5	28437.0	17573.0	14285.0	11407.0	9358.5	8449.0	7958.0	7653.5	7696.5	8056.5	8609.5	9528.0	10842.5	12723.0	15751.5	20423.0	27076.0	36731.5	52823.0	76141.0	109931.5	160591.5	229267.5	320287.5	454039.0	615627.0	821003.0	1003435.5	1150334.5	1292904.0	1398625.0	1483184.0	1512818.5	1507128.5	1500381.5	1478752.5	1438641.5	1393299.0	1364243.5	1320886.0	1266775.5	1245849.0	1241295.5	1228084.0	1200984.5	1200292.5	1174971.0	1099588.0	1044495.5	992867.5	934435.0	876378.0	790081.5	683012.5	576279.0	479383.0	390673.5	309012.5	243071.0	191393.5	151472.5	117498.5	88731.0	68787.0	53927.0	42418.5	33079.0	25988.0	20053.0	15272.0	11621.0	8468.5	6795.0	5513.0	5660.0	6002.5	4517.0	2836.5	1999.5	1663.5	1471.0	1228.0	1041.5	959.5	892.0	826.0	772.0	730.5	698.0	686.0	703.5	760.0	890.5	1097.5	1359.5	1699.5	3066.0	6921.0	17245.0
N55_N2_RNA_S18_L001_R1	241472.0	164512.5	62132.0	32679.0	26438.0	22399.5	19852.0	18854.5	18236.0	17807.5	17687.0	17744.5	18284.5	19316.0	20481.5	22036.5	24706.0	29304.0	37183.0	50058.0	70154.5	99100.0	140288.0	200402.5	283271.0	391053.0	530158.0	707603.5	936470.0	1173529.5	1404817.0	1561898.5	1650112.5	1684150.5	1631767.0	1582834.0	1549567.5	1524184.5	1442885.0	1346966.5	1295909.5	1283203.5	1260108.5	1185142.5	1150472.0	1146567.5	1094326.0	1065478.5	1035024.5	923853.0	829659.5	769641.5	714158.0	668056.5	613511.0	545119.0	469369.0	396353.0	334408.5	276371.0	223023.5	175847.5	139894.5	111032.5	84286.5	64420.5	49346.0	40127.0	34297.0	28066.5	21704.5	16835.5	13103.5	9389.5	9587.0	8944.5	7119.0	7821.0	7353.5	6100.5	5593.0	4957.5	4167.5	3382.0	2828.5	2507.5	2148.0	1795.0	1500.5	1306.5	1190.5	1052.5	944.0	864.0	765.0	644.5	568.5	551.5	528.0	553.0	1228.5
N55_N2_RNA_S18_L001_R2	121229.0	92828.0	50056.0	31207.5	23566.0	17822.0	13959.0	12046.0	10958.5	10210.0	9819.5	9889.5	10432.0	11559.5	13043.0	14988.5	18118.0	22868.0	30032.0	40857.0	58038.5	84271.0	122237.5	177096.5	252495.5	347903.5	478957.0	674621.0	969567.0	1154238.5	1278706.5	1423010.5	1497584.0	1563633.0	1576364.0	1554059.0	1527092.0	1518911.0	1469752.5	1385254.0	1320979.5	1300679.5	1260857.0	1187688.5	1158028.5	1137029.0	1085027.5	1073367.0	1055860.5	941630.5	846545.0	790570.0	743245.5	701893.5	627758.5	536764.0	452665.0	380337.0	313202.5	248613.0	196035.5	151779.0	118467.5	92870.0	71759.0	56863.0	46048.0	36953.5	28933.5	23046.5	18138.5	14020.0	10813.5	7961.0	6481.5	5287.5	5528.5	5722.5	4238.5	2772.5	2016.5	1718.5	1534.0	1296.0	1097.5	1008.0	956.5	913.5	862.0	831.5	852.5	903.5	942.5	966.0	1051.5	1247.0	1557.5	1926.0	3161.0	6389.5	14800.0
N55_U1_RNA_S19_L001_R1	202961.0	146506.0	65905.0	39078.5	34559.0	31529.0	29578.0	28975.0	28955.0	28762.5	28875.5	29283.5	30290.5	31863.0	33749.5	36101.5	39879.5	45701.5	54249.0	68223.5	88996.0	116834.5	155596.5	211776.0	287565.5	385557.5	515178.5	682907.5	903158.0	1138850.0	1377811.0	1547357.5	1646536.0	1690830.0	1648331.0	1602367.0	1567502.5	1535559.0	1445181.0	1339792.0	1278740.0	1256106.0	1215014.0	1118666.5	1070172.5	1052773.0	984347.0	947966.5	911359.5	785057.0	680126.5	620717.0	568331.0	526878.5	484583.0	432474.5	371294.0	313581.0	266258.0	220942.5	179472.5	143164.0	115833.5	92611.5	69489.0	52744.0	40768.0	33063.0	27858.5	22589.5	17781.0	14193.5	11405.5	8891.0	8854.0	8262.5	6932.5	7183.5	6830.0	5940.5	5407.5	4902.0	4361.0	3907.0	3659.0	3431.5	3127.0	2868.5	2621.0	2381.0	2205.5	1951.5	1682.5	1467.0	1238.0	994.0	874.5	889.5	932.0	1037.0	1933.5
N55_U1_RNA_S19_L001_R2	223756.0	171461.0	89610.5	53840.0	42740.5	33465.5	26913.5	23789.0	21893.0	20415.5	19791.5	19886.0	20365.0	21317.0	22878.5	25222.0	28685.0	33657.5	40680.5	50949.5	66841.5	90569.5	124869.0	172216.0	237432.0	322378.0	440188.5	622871.5	906114.5	1089016.0	1224923.5	1377475.0	1459057.5	1536817.5	1560746.0	1542473.5	1515409.0	1505417.0	1450812.0	1356884.0	1281696.0	1253635.5	1197539.5	1103470.0	1059187.0	1024509.0	958267.5	939311.0	918726.0	795016.5	692609.5	637740.5	595746.0	561683.0	495567.0	417968.0	351118.5	294154.5	241210.5	189741.5	149623.0	115880.0	90146.0	70892.5	54802.5	43157.0	34714.0	27965.0	22302.5	17811.5	13849.0	10806.0	8447.5	6459.5	5392.0	4563.5	4597.0	4561.0	3567.0	2635.5	2098.0	1837.0	1710.0	1555.0	1423.0	1347.0	1293.5	1278.5	1238.0	1183.5	1189.5	1227.0	1275.0	1334.5	1462.5	1749.0	2161.5	2677.0	4589.5	9664.0	26005.5
N56_N2_RNA_S20_L001_R1	152918.0	109134.0	45681.5	24017.0	21051.5	19302.5	18355.0	18582.5	19453.0	20423.5	21608.0	23040.5	24708.5	26898.0	29575.5	32989.5	37909.0	44964.5	54791.5	69409.0	91760.5	123203.0	166349.5	228923.5	312694.5	421078.5	567324.5	751672.5	983044.5	1228154.5	1471993.0	1656480.0	1775096.0	1829369.5	1797638.0	1759318.5	1722855.0	1681506.0	1589734.5	1482830.5	1414961.0	1384376.5	1341116.5	1257718.5	1214496.5	1195727.5	1134875.0	1100472.0	1063658.5	949600.5	853789.0	790647.0	731403.5	679858.0	620204.0	549802.5	473811.5	402952.5	340801.5	279853.5	224521.0	177322.5	141368.0	111577.0	84095.0	64183.5	49625.0	39747.5	32878.5	26441.5	20742.5	16504.0	13415.5	10475.0	10147.0	9426.5	7900.5	8008.5	7543.5	6608.0	6043.0	5519.0	5050.5	4587.5	4238.5	3953.5	3631.5	3333.5	3057.5	2808.0	2564.5	2217.0	1866.5	1654.0	1464.5	1229.5	1072.0	1061.5	1073.0	1127.5	1969.0
