Sample	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	141
U11_U1_RNA_S43_L001_R1	208143.0	271761.0	305379.0	363166.0	427073.0	505610.0	578170.0	661748.0	740357.0	810398.0	875248.0	935470.0	975617.0	1020427.0	1038164.0	1049260.0	1063002.0	1034229.0	1036073.0	1008936.0	979547.0	946929.0	1315374.0	19660722.0
U11_U1_RNA_S43_L001_R2	181422.0	257125.0	284750.0	337033.0	394292.0	460773.0	528080.0	610171.0	690450.0	763852.0	825298.0	890884.0	945348.0	984240.0	1005304.0	1022890.0	1043393.0	1016333.0	1026729.0	1009199.0	978904.0	950444.0	1418864.0	19197918.0
U12_N1_RNA_S44_L001_R1	146635.0	190020.0	209970.0	245875.0	289553.0	342373.0	398532.0	459994.0	521337.0	580920.0	637405.0	690246.0	732726.0	776872.0	804163.0	826954.0	850450.0	837499.0	846754.0	832799.0	814944.0	797631.0	1149257.0	17963423.0
U12_N1_RNA_S44_L001_R2	107384.0	160207.0	184065.0	223645.0	267504.0	314707.0	369360.0	430686.0	493306.0	554869.0	610723.0	667427.0	719446.0	761713.0	791615.0	817954.0	846651.0	833755.0	850839.0	843706.0	826606.0	810556.0	1261611.0	17672003.0
U12_U1_RNA_S45_L001_R1	144012.0	187294.0	206347.0	242771.0	285690.0	338055.0	393898.0	457515.0	518663.0	581889.0	641609.0	697622.0	745307.0	794042.0	824463.0	854186.0	881028.0	875317.0	889245.0	878655.0	867070.0	841618.0	1251289.0	19957524.0
U12_U1_RNA_S45_L001_R2	112152.0	164851.0	188917.0	228177.0	271534.0	319534.0	373779.0	437376.0	501405.0	566108.0	624351.0	685451.0	741051.0	789156.0	819414.0	853845.0	883514.0	878420.0	898568.0	892522.0	882455.0	861632.0	1380095.0	19413441.0
U21_N1_RNA_S46_L001_R1	155642.0	211609.0	241237.0	290731.0	341312.0	406163.0	472197.0	545876.0	616631.0	688726.0	757475.0	825397.0	872630.0	930167.0	962199.0	987850.0	1010119.0	998012.0	1004475.0	987235.0	969952.0	941415.0	1279804.0	18567802.0
U21_N1_RNA_S46_L001_R2	119767.0	184517.0	216541.0	268409.0	320851.0	380887.0	447750.0	522886.0	597806.0	674567.0	742408.0	814896.0	869402.0	925142.0	958890.0	989355.0	1015324.0	1001934.0	1015875.0	1000471.0	981288.0	952408.0	1404887.0	18242901.0
U21_U2_RNA_S47_L001_R1	171643.0	224790.0	251104.0	294282.0	345356.0	408631.0	472096.0	544371.0	614275.0	685387.0	756497.0	821987.0	873091.0	929351.0	966000.0	997219.0	1029319.0	1015390.0	1027953.0	1012558.0	995425.0	975042.0	1373432.0	20745062.0
U21_U2_RNA_S47_L001_R2	131860.0	197715.0	226845.0	275480.0	326795.0	385426.0	448146.0	521956.0	594424.0	668860.0	738687.0	808503.0	867813.0	919441.0	958892.0	994963.0	1030314.0	1015985.0	1035606.0	1025837.0	1007453.0	987469.0	1511067.0	20291712.0
U22_N1_RNA_S48_L001_R1	188237.0	254152.0	288571.0	344762.0	406686.0	480046.0	552287.0	634593.0	711498.0	788222.0	858928.0	920352.0	967704.0	1016484.0	1040608.0	1062614.0	1079890.0	1059482.0	1064835.0	1042528.0	1019995.0	992017.0	1374935.0	20565812.0
U22_N1_RNA_S48_L001_R2	148980.0	224500.0	257364.0	315791.0	375108.0	443079.0	513983.0	597936.0	678207.0	758861.0	827152.0	895972.0	953660.0	999063.0	1026655.0	1053101.0	1074713.0	1055494.0	1067904.0	1052661.0	1027328.0	999976.0	1502798.0	20271332.0
U22_U1_RNA_S49_L001_R1	141329.0	180054.0	201890.0	236604.0	278323.0	332201.0	385038.0	446120.0	506016.0	564645.0	625123.0	677361.0	717729.0	760591.0	786983.0	807778.0	827597.0	815683.0	825928.0	813050.0	797333.0	782175.0	1137689.0	18001418.0
U22_U1_RNA_S49_L001_R2	109695.0	161326.0	183402.0	222124.0	262791.0	312700.0	364201.0	427014.0	488754.0	550590.0	609486.0	664812.0	714155.0	753467.0	782104.0	806841.0	829501.0	816838.0	832119.0	824614.0	807941.0	792709.0	1252760.0	17537066.0
U33_N1_RNA_S50_L001_R1	138820.0	168889.0	181232.0	207006.0	244205.0	290578.0	341755.0	399718.0	456384.0	516919.0	575885.0	632005.0	674257.0	724476.0	756426.0	788963.0	815724.0	809311.0	829384.0	820262.0	810417.0	796911.0	1177688.0	18691592.0
U33_N1_RNA_S50_L001_R2	120648.0	163602.0	174842.0	200710.0	233316.0	272265.0	318268.0	373948.0	430761.0	490901.0	546560.0	604761.0	654685.0	700908.0	733609.0	769182.0	799573.0	792815.0	820329.0	817762.0	808939.0	796361.0	1272339.0	18139827.0
U33_U1_RNA_S51_L001_R1	289630.0	339857.0	351251.0	387766.0	436123.0	499168.0	553985.0	630290.0	694787.0	759298.0	820150.0	865933.0	877624.0	915316.0	914796.0	932706.0	943267.0	883121.0	884788.0	840307.0	794608.0	772992.0	1056116.0	15837871.0
U33_U1_RNA_S51_L001_R2	225072.0	291098.0	286896.0	303079.0	328404.0	359581.0	398668.0	450139.0	504293.0	559080.0	604352.0	655662.0	700154.0	729260.0	753230.0	774717.0	812348.0	772552.0	811821.0	800216.0	765260.0	763327.0	1128489.0	15883575.0
U34_N1_RNA_S52_L001_R1	154736.0	199628.0	218721.0	255185.0	297585.0	353257.0	410408.0	472429.0	530302.0	591975.0	645939.0	698410.0	735649.0	779638.0	806392.0	827943.0	848571.0	838227.0	850495.0	839563.0	830120.0	814175.0	1224321.0	19952420.0
U34_N1_RNA_S52_L001_R2	115468.0	170719.0	194172.0	235129.0	278077.0	327052.0	382451.0	445070.0	507016.0	571987.0	625251.0	682103.0	729724.0	770517.0	798303.0	825357.0	849504.0	838590.0	856794.0	851380.0	841506.0	825553.0	1336715.0	19631291.0
U34_U1_RNA_S53_L001_R1	383272.0	464796.0	495533.0	565332.0	638558.0	729450.0	799079.0	897595.0	964661.0	1027200.0	1080647.0	1109555.0	1106155.0	1122987.0	1098459.0	1082969.0	1070696.0	989591.0	968999.0	906808.0	850431.0	813626.0	1077807.0	15666598.0
U34_U1_RNA_S53_L001_R2	346702.0	449870.0	441948.0	465979.0	499964.0	541149.0	589232.0	655958.0	716453.0	774612.0	814011.0	856844.0	894965.0	902674.0	903746.0	898236.0	918410.0	858360.0	876381.0	849878.0	803948.0	789461.0	1149683.0	15719698.0
U43_N1_RNA_S54_L001_R1	129218.0	163396.0	179423.0	207400.0	243614.0	288842.0	334490.0	385226.0	436596.0	486432.0	538074.0	581164.0	618656.0	659155.0	685853.0	712566.0	733368.0	731584.0	747517.0	741360.0	734249.0	724729.0	1090760.0	17589991.0
U43_N1_RNA_S54_L001_R2	114460.0	158272.0	172224.0	200450.0	231790.0	269864.0	311672.0	361884.0	412304.0	463851.0	510761.0	556760.0	599393.0	638346.0	665671.0	694623.0	719711.0	719086.0	740934.0	741535.0	737098.0	726543.0	1183206.0	17108975.0
U43_U1_RNA_S55_L001_R1	153907.0	195504.0	211145.0	243567.0	285886.0	335669.0	380985.0	439940.0	490805.0	545339.0	597297.0	643869.0	676404.0	714756.0	735601.0	755883.0	773873.0	759039.0	767124.0	752628.0	735157.0	717744.0	1125541.0	19051696.0
U43_U1_RNA_S55_L001_R2	143027.0	192176.0	197387.0	223470.0	253780.0	290199.0	330994.0	381253.0	431695.0	483468.0	529333.0	577216.0	617119.0	652308.0	677321.0	699493.0	724704.0	712902.0	732134.0	727582.0	715272.0	705201.0	1188736.0	18656088.0
U44_N1_RNA_S56_L001_R1	137999.0	174089.0	191776.0	222441.0	261082.0	312674.0	359137.0	416295.0	469928.0	524761.0	579658.0	624239.0	663395.0	704931.0	729820.0	750777.0	768337.0	755948.0	767410.0	753527.0	741130.0	722903.0	1066055.0	17003705.0
U44_N1_RNA_S56_L001_R2	110657.0	159244.0	176522.0	209568.0	246473.0	290945.0	336689.0	393519.0	448064.0	506848.0	559009.0	608743.0	655658.0	694037.0	719880.0	744550.0	765810.0	753415.0	770699.0	762939.0	748359.0	731204.0	1157985.0	16593055.0
U44_U1_RNA_S57_L001_R1	170670.0	222571.0	249254.0	292601.0	344695.0	407760.0	464431.0	531730.0	589989.0	645811.0	696932.0	738857.0	766883.0	800974.0	809007.0	821794.0	826692.0	800062.0	801708.0	776722.0	751567.0	728520.0	1056295.0	16672825.0
U44_U1_RNA_S57_L001_R2	164700.0	228955.0	243354.0	279045.0	319888.0	367789.0	419004.0	481090.0	539494.0	596474.0	643374.0	690487.0	728980.0	759233.0	772617.0	789459.0	800171.0	778008.0	787994.0	772515.0	749297.0	728586.0	1136172.0	16145142.0
U55_N2_RNA_S58_L001_R1	134715.0	177681.0	199251.0	239201.0	284814.0	344099.0	406286.0	473936.0	543058.0	615337.0	686236.0	750425.0	807459.0	863057.0	901248.0	933724.0	958328.0	956161.0	971119.0	960051.0	948495.0	928604.0	1295397.0	19390749.0
U55_N2_RNA_S58_L001_R2	96742.0	147036.0	173691.0	217621.0	263884.0	320698.0	382979.0	452579.0	525031.0	601098.0	672007.0	740042.0	804901.0	858612.0	898396.0	935405.0	962017.0	960516.0	980411.0	974411.0	961030.0	939196.0	1433153.0	19099814.0
U55_U1_RNA_S59_L001_R1	127093.0	167390.0	189636.0	223775.0	268859.0	326487.0	383271.0	450101.0	515663.0	586793.0	655277.0	719935.0	773465.0	831808.0	870567.0	904666.0	935136.0	937424.0	953014.0	945413.0	933626.0	915831.0	1297536.0	19774505.0
U55_U1_RNA_S59_L001_R2	89813.0	136561.0	161824.0	201413.0	246960.0	301026.0	357797.0	425727.0	493586.0	567701.0	635440.0	704451.0	765602.0	822863.0	863822.0	902510.0	936231.0	938764.0	961036.0	957749.0	944978.0	926507.0	1433228.0	19536490.0
U56_N1_RNA_S60_L001_R1	130195.0	175306.0	197002.0	235607.0	280295.0	338208.0	397007.0	464202.0	528578.0	597581.0	664602.0	727893.0	779444.0	832090.0	869752.0	899344.0	926991.0	928064.0	942548.0	933091.0	926671.0	908397.0	1293328.0	19775027.0
U56_N1_RNA_S60_L001_R2	93745.0	143951.0	169654.0	212232.0	258473.0	313215.0	373115.0	441215.0	509787.0	582068.0	649522.0	716879.0	776073.0	827626.0	866085.0	900941.0	931288.0	931563.0	952485.0	948054.0	940143.0	919488.0	1434858.0	19543911.0
U56_U1_RNA_S61_L001_R1	124462.0	160319.0	173530.0	203666.0	237962.0	281247.0	326700.0	376304.0	428258.0	484556.0	536100.0	592381.0	638517.0	685949.0	722102.0	758011.0	788739.0	798613.0	820966.0	821868.0	825516.0	819581.0	1263110.0	21031803.0
U56_U1_RNA_S61_L001_R2	90502.0	132619.0	151443.0	183351.0	218073.0	258097.0	302813.0	355264.0	409287.0	467915.0	519070.0	578346.0	630364.0	678514.0	713949.0	754787.0	789417.0	799073.0	827193.0	833152.0	836481.0	828993.0	1403857.0	20688215.0
U65_N1_RNA_S62_L001_R1	140749.0	179416.0	194837.0	226816.0	267271.0	316577.0	368168.0	426987.0	487241.0	551668.0	617109.0	678052.0	730601.0	790417.0	833333.0	870932.0	909091.0	915660.0	941332.0	940051.0	938945.0	926063.0	1365393.0	21354683.0
U65_N1_RNA_S62_L001_R2	94764.0	143245.0	165629.0	201492.0	243053.0	289894.0	341128.0	401637.0	463828.0	531284.0	598182.0	662897.0	724348.0	781313.0	827227.0	869119.0	911067.0	917501.0	950098.0	953685.0	951824.0	938801.0	1497399.0	21149087.0
U65_U2_RNA_S63_L001_R1	148655.0	189800.0	211003.0	250197.0	299342.0	357988.0	420701.0	490095.0	562914.0	634551.0	707073.0	772243.0	825843.0	884121.0	919646.0	950872.0	981302.0	974107.0	988835.0	976859.0	962774.0	938860.0	1316721.0	19545370.0
U65_U2_RNA_S63_L001_R2	109902.0	163045.0	188357.0	230991.0	280008.0	334194.0	394861.0	466685.0	541474.0	616055.0	686596.0	756520.0	819353.0	873187.0	910525.0	945958.0	977976.0	971399.0	992529.0	986157.0	970662.0	945630.0	1438091.0	19146888.0
U66_N1_RNA_S64_L001_R1	128015.0	163821.0	181976.0	213439.0	253452.0	303246.0	352473.0	409874.0	469699.0	528037.0	585844.0	638722.0	686128.0	735841.0	769348.0	797690.0	825332.0	827324.0	843981.0	839574.0	835489.0	824268.0	1241480.0	20110048.0
U66_N1_RNA_S64_L001_R2	110849.0	161963.0	183691.0	219675.0	259338.0	304789.0	354142.0	412124.0	472777.0	535100.0	591674.0	648162.0	700428.0	747717.0	782096.0	813682.0	843613.0	842601.0	866521.0	866906.0	863360.0	847065.0	1412898.0	19094550.0
U66_U1_RNA_S65_L001_R1	218361.0	280631.0	304218.0	357702.0	420094.0	492582.0	562729.0	639843.0	709674.0	777095.0	839082.0	887562.0	920103.0	959364.0	971549.0	979203.0	988522.0	958945.0	961991.0	933065.0	905727.0	875665.0	1275495.0	19695635.0
U66_U1_RNA_S65_L001_R2	198275.0	275867.0	295987.0	341981.0	393841.0	452675.0	514959.0	588908.0	657828.0	728120.0	785126.0	838692.0	883167.0	916057.0	932289.0	943638.0	958178.0	930363.0	942422.0	923378.0	896033.0	868947.0	1349963.0	19114464.0
U77_N1_RNA_S66_L001_R1	139696.0	179528.0	200688.0	238132.0	284531.0	343059.0	404699.0	471312.0	539607.0	611251.0	684098.0	751530.0	804116.0	866042.0	902727.0	937944.0	967102.0	964938.0	976711.0	964592.0	949648.0	930065.0	1255241.0	18031587.0
U77_N1_RNA_S66_L001_R2	104835.0	153991.0	178158.0	218581.0	263746.0	317887.0	377929.0	446781.0	518176.0	593230.0	664051.0	735199.0	793500.0	854287.0	892028.0	932059.0	964996.0	961954.0	981507.0	975013.0	955992.0	935735.0	1370585.0	17699348.0
U77_U1_RNA_S67_L001_R1	129134.0	169024.0	192398.0	231259.0	273556.0	326595.0	373235.0	428217.0	475977.0	520642.0	561559.0	596437.0	615982.0	639229.0	649441.0	654099.0	657990.0	639529.0	637681.0	618025.0	599066.0	579269.0	845920.0	13441614.0
U77_U1_RNA_S67_L001_R2	112495.0	163495.0	183353.0	220585.0	257306.0	302516.0	347057.0	399714.0	448386.0	494265.0	532283.0	569567.0	594966.0	616024.0	629784.0	636784.0	644879.0	627462.0	631984.0	617931.0	599181.0	582042.0	916749.0	13099179.0
U78_N1_RNA_S68_L001_R1	209688.0	265760.0	296589.0	352269.0	416422.0	498494.0	572688.0	664336.0	747143.0	830947.0	911972.0	987055.0	1041497.0	1104905.0	1131798.0	1166097.0	1184003.0	1167454.0	1176908.0	1145730.0	1120601.0	1090841.0	1471959.0	20848077.0
U78_N1_RNA_S68_L001_R2	180295.0	251944.0	272805.0	322094.0	375365.0	440717.0	512578.0	601983.0	685748.0	772049.0	848895.0	927553.0	993702.0	1053313.0	1085313.0	1126233.0	1151708.0	1137081.0	1157339.0	1137225.0	1111480.0	1085175.0	1560866.0	20588159.0
U78_U1_RNA_S69_L001_R1	170491.0	206911.0	223763.0	260524.0	306190.0	365488.0	421713.0	486344.0	547557.0	609588.0	671495.0	730268.0	776411.0	825097.0	857550.0	885507.0	913785.0	905276.0	925463.0	914807.0	906681.0	896031.0	1437556.0	24891222.0
U78_U1_RNA_S69_L001_R2	126955.0	179820.0	199740.0	238904.0	281483.0	330787.0	385063.0	448216.0	512175.0	577784.0	636386.0	697006.0	751262.0	798272.0	833955.0	865940.0	900966.0	894127.0	924625.0	923122.0	917001.0	910862.0	1575589.0	24409705.0
U87_N1_RNA_S70_L001_R1	203530.0	270847.0	303558.0	353426.0	417904.0	490830.0	563956.0	651415.0	740554.0	823023.0	902241.0	974457.0	1026573.0	1082255.0	1116785.0	1147930.0	1171498.0	1153943.0	1159742.0	1141666.0	1112616.0	1082582.0	1534922.0	23153677.0
U87_N1_RNA_S70_L001_R2	188408.0	267001.0	290316.0	337144.0	393224.0	452625.0	523692.0	604910.0	686228.0	768907.0	841922.0	918372.0	980467.0	1032482.0	1071847.0	1107115.0	1138039.0	1123487.0	1139920.0	1133245.0	1108357.0	1079306.0	1646114.0	22489801.0
U87_U1_RNA_S71_L001_R1	211719.0	268829.0	296563.0	348744.0	404701.0	478657.0	542637.0	621022.0	689978.0	759637.0	825176.0	880319.0	923982.0	976064.0	998577.0	1024083.0	1041081.0	1017081.0	1022950.0	998883.0	972067.0	942497.0	1292464.0	18862064.0
U87_U1_RNA_S71_L001_R2	175186.0	248097.0	268364.0	312338.0	358275.0	416422.0	476418.0	551451.0	622100.0	694829.0	757854.0	820778.0	880381.0	927024.0	955725.0	987125.0	1012756.0	991233.0	1007786.0	993856.0	965470.0	941750.0	1365252.0	18610698.0
U88_N1_RNA_S72_L001_R1	150542.0	176713.0	183399.0	205059.0	238583.0	280777.0	325216.0	376151.0	429176.0	481851.0	537666.0	587007.0	628055.0	678298.0	710767.0	743310.0	775538.0	770974.0	795263.0	791713.0	786025.0	781314.0	1197414.0	19840799.0
U88_N1_RNA_S72_L001_R2	105191.0	144871.0	157330.0	184208.0	214670.0	250635.0	291749.0	342176.0	395319.0	448952.0	502352.0	555704.0	607152.0	653282.0	688638.0	725426.0	762157.0	758200.0	789258.0	793260.0	788740.0	787823.0	1295850.0	19529329.0
U88_U1_RNA_S73_L001_R1	207421.0	256818.0	281894.0	333791.0	396811.0	476074.0	554012.0	641732.0	727541.0	805723.0	884073.0	950526.0	995132.0	1050736.0	1072520.0	1098014.0	1117643.0	1083200.0	1092904.0	1063164.0	1032194.0	1003851.0	1368275.0	20118068.0
U88_U1_RNA_S73_L001_R2	176592.0	243892.0	259871.0	302876.0	355379.0	417322.0	487639.0	569596.0	653509.0	730695.0	804006.0	875777.0	938944.0	984883.0	1014608.0	1043690.0	1074028.0	1043664.0	1065677.0	1049405.0	1019654.0	997605.0	1462338.0	19924150.0
U910_N2_RNA_S74_L001_R1	191796.0	249238.0	282090.0	334140.0	398835.0	474657.0	555010.0	642329.0	723198.0	804367.0	879512.0	941393.0	990343.0	1043330.0	1071871.0	1094290.0	1116348.0	1088023.0	1095079.0	1073196.0	1044511.0	1020128.0	1437776.0	22090041.0
U910_N2_RNA_S74_L001_R2	145501.0	217791.0	254572.0	310495.0	373488.0	441390.0	517794.0	604563.0	688241.0	771282.0	844188.0	911362.0	973168.0	1020346.0	1052390.0	1080290.0	1108027.0	1079628.0	1096450.0	1082971.0	1055132.0	1032095.0	1587699.0	21696327.0
U910_U2_RNA_S75_L001_R1	186298.0	255789.0	294934.0	361365.0	431515.0	518789.0	603667.0	694184.0	782282.0	862265.0	932938.0	997980.0	1044311.0	1093493.0	1114328.0	1129886.0	1144120.0	1111593.0	1109121.0	1082629.0	1047360.0	1010638.0	1334172.0	19011905.0
U910_U2_RNA_S75_L001_R2	136458.0	216739.0	260525.0	330870.0	401417.0	483828.0	568458.0	662193.0	754469.0	839197.0	909591.0	980525.0	1039738.0	1081862.0	1105644.0	1126851.0	1144677.0	1112134.0	1117092.0	1096244.0	1057701.0	1020303.0	1461802.0	18807970.0
U99_N2_RNA_S76_L001_R1	102720.0	130378.0	142025.0	167314.0	198757.0	236901.0	275985.0	322059.0	365853.0	409027.0	451594.0	491498.0	521036.0	556249.0	575353.0	593073.0	608802.0	601139.0	607881.0	599283.0	588087.0	575122.0	828976.0	13039143.0
U99_N2_RNA_S76_L001_R2	73646.0	110019.0	126874.0	156139.0	188208.0	224058.0	262803.0	308739.0	354086.0	399501.0	441631.0	483813.0	520946.0	552574.0	573581.0	594610.0	611672.0	603031.0	614425.0	609800.0	597822.0	583093.0	925975.0	12735148.0
U99_U2_RNA_S77_L001_R1	239530.0	323051.0	368406.0	445843.0	531004.0	631302.0	727228.0	833391.0	930824.0	1021246.0	1105980.0	1173850.0	1222169.0	1273675.0	1293865.0	1308797.0	1320581.0	1283384.0	1283063.0	1248780.0	1205346.0	1169174.0	1566944.0	22583148.0
U99_U2_RNA_S77_L001_R2	190576.0	290224.0	333831.0	412350.0	492275.0	583083.0	676896.0	784611.0	886562.0	982223.0	1064201.0	1141067.0	1205355.0	1249598.0	1275288.0	1296490.0	1314121.0	1277740.0	1287565.0	1261375.0	1214685.0	1179055.0	1706675.0	22256255.0
